1.122448979591836732e-01,1.530612244897959148e-02,1.139455782312925186e-01,1.068259905904222862e+01,8.644339859583202168e-01,1.000000000000000056e-01,2.564947402357138917e-01,1.731621874405258887e-01,0.000000000000000000e+00,4.039277501399823334e-01,4.559237937762811166e-01,5.141988746279240186e-01,6.031981011082284683e-01,6.863611089434434875e-01,7.121468851283505597e-01,7.509664627811669657e-01,7.539724773069599317e-01,7.640895313407276568e-01,8.016640812604458599e-01,8.246918234858823249e-01,8.376516258550580352e-01,8.413545754088456174e-01,8.434227835775899296e-01,8.498237313170109442e-01,8.643296486579477023e-01,8.831191210235845857e-01,8.834426037844307356e-01,9.053369917514664245e-01,9.111520902259225840e-01,9.120936550560831968e-01,9.159386493151012720e-01,9.218682128222008831e-01,9.349710474821322226e-01,9.357119783011140779e-01,9.361870831280859617e-01,9.454812161702110807e-01,9.455807234096221814e-01,9.493237338031745853e-01,9.516060614234994608e-01,9.583801645492656673e-01,9.613266689745627591e-01,9.634601742230605170e-01,9.656740190004863278e-01,9.680670615251083522e-01,9.742539492136362833e-01,9.757164924873915623e-01,9.806943887933123882e-01,9.807709938572427566e-01,9.813554210827879487e-01,9.829890539919572401e-01,9.833646568746745587e-01,9.865966880576746423e-01,9.898840764153130634e-01,9.901890476492717363e-01,9.937782859142799685e-01,9.949207066236140928e-01,9.988994328598678196e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
1.428571428571428492e-01,8.928571428571428770e-02,7.057823129251700189e-02,3.521530654615223188e+00,4.530427988438535669e-01,3.800000000000000044e-01,2.177623507491189825e-01,2.613862748926294999e-01,0.000000000000000000e+00,8.355536828826594375e-03,1.484760801110487083e-01,2.551603189025895557e-01,3.022991649586039831e-01,3.077500995083520263e-01,4.069680663205936799e-01,4.240863003790164565e-01,4.359785625432495149e-01,4.958911807018239748e-01,5.169547621321105568e-01,5.791488446610382201e-01,5.959457715186857740e-01,6.154925944170939189e-01,6.612279133484767479e-01,6.952288535079448328e-01,8.055822816619091498e-01,8.434165842844134620e-01,8.749303129711202276e-01,8.817327382550275150e-01,8.828633068162724529e-01,8.891803140643154135e-01,9.000008527198232189e-01,9.044411164117089896e-01,9.105782054783095880e-01,9.133244927874303309e-01,9.136853226827266194e-01,9.247310263380764672e-01,9.299725966986387427e-01,9.307159858320860346e-01,9.336838732303849309e-01,9.428005339722999034e-01,9.434619745061941787e-01,9.461176763309636639e-01,9.528535341824113658e-01,9.552394846532837880e-01,9.599924102389411074e-01,9.619038209708292708e-01,9.747854560234592292e-01,9.753631461337618491e-01,9.760372845360687499e-01,9.844494743912336476e-01,9.854852157953671865e-01,9.874393575974198534e-01,9.883494321507106939e-01,9.898030906538850537e-01,9.907368932519475813e-01,9.924294990690116780e-01,9.973076489921045562e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
9.438775510204081010e-02,7.482993197278911546e-02,4.846938775510203912e-02,2.295289413128343892e+00,3.481618932223266016e-01,5.600000000000000533e-01,1.549496541888771006e-01,3.271068539517261731e-01,0.000000000000000000e+00,2.261902952398500977e-01,2.281553002100280281e-01,3.236235071590070622e-01,3.292552793984947490e-01,3.315891805684224591e-01,3.732041477156726739e-01,4.247407612772317598e-01,4.404047693980464584e-01,4.809514220444630617e-01,5.097655967661384180e-01,5.321485816679782932e-01,5.342410020063138587e-01,5.354483139714210083e-01,5.488410006823321030e-01,5.923620546103599560e-01,6.033662613965063981e-01,6.640009643210528223e-01,6.832338004525781994e-01,6.912663926823878757e-01,7.001236925271798750e-01,7.088773870776358121e-01,7.271306700476956042e-01,7.425628563834764106e-01,7.478874098506844703e-01,8.459668098990570373e-01,8.522757860455070222e-01,8.558065518515299841e-01,8.864373107184156941e-01,8.996872565171845082e-01,9.008737937662607553e-01,9.073419762721810500e-01,9.142250721011033754e-01,9.154195813224085265e-01,9.306789579527529055e-01,9.379037646723422661e-01,9.455501590391690581e-01,9.467404779528911796e-01,9.535976117956312947e-01,9.537970183766556476e-01,9.561475644099415305e-01,9.587987262416519663e-01,9.593342319564954757e-01,9.711670006081469797e-01,9.789651112164524660e-01,9.951529295238796813e-01,9.955707534539135484e-01,9.966266903996714444e-01,9.973949961203871784e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
7.908163265306122902e-02,5.102040816326530726e-02,5.867346938775510473e-02,3.230884181743151284e+00,3.749698542605164886e-01,5.600000000000000533e-01,2.621275283717635074e-01,2.162574538584574602e-01,0.000000000000000000e+00,3.019938535161633686e-01,3.266981202382206462e-01,3.303401604814128478e-01,3.663976085571543639e-01,3.855490964323030068e-01,4.322069431380095028e-01,5.310502932188335690e-01,6.117823014983231333e-01,6.273943630701734886e-01,6.325003200264652792e-01,6.521759528322492727e-01,6.748033484260312909e-01,6.876602238446180015e-01,7.000619022048765183e-01,7.311691945674118065e-01,7.704485513215488801e-01,7.717223877753528472e-01,7.887410393360092531e-01,8.230613656368367392e-01,8.231599327289531587e-01,8.417627741756497084e-01,8.493696611385144202e-01,8.600834186207709786e-01,8.794948248461560425e-01,9.032419785985763561e-01,9.206980636979257282e-01,9.268302647687378659e-01,9.431387221538524157e-01,9.486020148001637065e-01,9.491994347592207504e-01,9.532283347647140248e-01,9.540746298890504518e-01,9.550279549814914004e-01,9.577112029169531082e-01,9.663254941001834242e-01,9.668939087692954848e-01,9.700406348066907825e-01,9.798599109294445775e-01,9.803611181602137625e-01,9.842178149094356066e-01,9.931683152942325510e-01,9.931796320726364868e-01,9.938157141624081037e-01,9.942949709958629478e-01,9.957103245437892713e-01,9.975318770098356991e-01,9.997519480267050840e-01,9.997871943079973400e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
1.122448979591836732e-01,7.312925170068027003e-02,7.312925170068027003e-02,4.274897166172639373e+00,4.947446190205679883e-01,2.999999999999999889e-01,5.049897623373373889e-01,1.306629970373391347e-01,0.000000000000000000e+00,3.673743514065158644e-02,2.173606821425567159e-01,2.659002305188558624e-01,2.971249750125223299e-01,2.977358492635494569e-01,3.566811448761129100e-01,4.754323902139058755e-01,6.344492223972068023e-01,6.486525038113598596e-01,6.934691907728737226e-01,7.061095003824783278e-01,7.649726706187539582e-01,7.854208235973824115e-01,7.863095272740707742e-01,8.135300204040171179e-01,8.348068826680835608e-01,8.515045212244543027e-01,8.558084129276732899e-01,8.560146039051560463e-01,8.581547129920455985e-01,8.599075586983678798e-01,8.785975522364271040e-01,8.838335545704639751e-01,9.008186008320719917e-01,9.014501722942662720e-01,9.025902011205457764e-01,9.172497736421105774e-01,9.218676605086802978e-01,9.286069732097715912e-01,9.406477498429649531e-01,9.409790637030929217e-01,9.416694480606973006e-01,9.494147842264842874e-01,9.543696370647164473e-01,9.643750876628077728e-01,9.701010068808261222e-01,9.740589213601250629e-01,9.770190715786508662e-01,9.819019042282945975e-01,9.861925764965427943e-01,9.864347554873472701e-01,9.881821563646165929e-01,9.931798161857640084e-01,9.940318817669381302e-01,9.947263004780588780e-01,9.960303225026246876e-01,9.968830720821807434e-01,9.969182000758041173e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
2.338435374149659962e-01,1.615646258503401489e-01,8.588435374149659685e-02,4.309762035380820144e+00,4.395134534898277878e-01,5.799999999999999600e-01,6.268146154368888778e-01,7.449884181037167430e-01,0.000000000000000000e+00,1.098302480402881670e-01,2.901537825980427532e-01,3.905170461242740698e-01,3.929735873768154808e-01,5.222292303330865471e-01,5.411130071452644463e-01,6.273395476661208781e-01,6.559311861356043050e-01,6.897377067122072436e-01,6.965829761413162569e-01,7.168133031887637951e-01,7.752051540614655067e-01,7.973745771772016155e-01,8.530803639356049350e-01,8.558598501755245724e-01,8.573170603451635285e-01,8.786169807659016673e-01,8.948982634316607898e-01,8.954834106261831961e-01,8.980430538982193678e-01,9.047613299234926743e-01,9.053504770772847765e-01,9.102517566346164379e-01,9.155912380556625596e-01,9.160330464494340630e-01,9.170783981779597749e-01,9.207960914622064230e-01,9.257094459261172581e-01,9.298758985854220782e-01,9.369463785357582397e-01,9.387961116863494659e-01,9.430930562505103198e-01,9.482220188932349858e-01,9.564645971946194036e-01,9.569701452774020956e-01,9.576001465597315798e-01,9.606884270369622225e-01,9.616973581825581929e-01,9.671804668154985185e-01,9.708114983081006510e-01,9.811136350418749874e-01,9.878405141026994629e-01,9.894403415278867353e-01,9.911101925295544568e-01,9.917960064248271257e-01,9.920826957237067756e-01,9.921348485140943918e-01,9.973343805454527589e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
1.113945578231292505e-01,8.928571428571428770e-02,5.102040816326530726e-02,3.596247041793831034e+00,3.196642763625150430e-01,5.799999999999999600e-01,4.072771109522525523e-01,5.149603064427055177e-01,0.000000000000000000e+00,1.491885939417121332e-01,5.437670540130341568e-01,5.782338866250567033e-01,5.877698068570520462e-01,6.152310180288064201e-01,6.226074633352574050e-01,6.228682808784947733e-01,7.671708716832071895e-01,7.917338610971610402e-01,8.154914137511350969e-01,8.212224859307943881e-01,8.243136425199141248e-01,8.347345072703120650e-01,8.351737235278057225e-01,8.417364840705130469e-01,8.679034567910715037e-01,8.688357158542853176e-01,8.740055619467466119e-01,8.742516837867205792e-01,8.750337424799595754e-01,8.764025132130027762e-01,8.840371244188265365e-01,8.856938730014789485e-01,9.073039032611043275e-01,9.079631320471659439e-01,9.094917144417816735e-01,9.193462357499025961e-01,9.268969202407016938e-01,9.283491766802541845e-01,9.402356036447184762e-01,9.453320997845792162e-01,9.471349809626171679e-01,9.486367011131509042e-01,9.572659169112721633e-01,9.596708548968355679e-01,9.637977543822452420e-01,9.792688856643876338e-01,9.813368380138519642e-01,9.819345196737113701e-01,9.839762189167323703e-01,9.862608723532718669e-01,9.875217806993172864e-01,9.883502027008981283e-01,9.930257736387523293e-01,9.957618954175294634e-01,9.968579717148104979e-01,9.977102154693939795e-01,9.981099271846630705e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
1.462585034013605401e-01,6.207482993197278864e-02,1.062925170068027142e-01,6.241900088006033798e+00,5.011640935316008516e-01,2.399999999999999911e-01,2.478242496366016290e-01,2.748468941808851485e-01,0.000000000000000000e+00,3.934159326033956350e-01,5.113586271386961757e-01,5.265849874294908917e-01,5.503848896079476249e-01,6.707592700169535682e-01,7.125240989380761114e-01,7.171407902205856333e-01,7.533972313881684979e-01,7.719897249629364966e-01,7.912309293479983241e-01,7.975698295084074907e-01,8.108032679291843348e-01,8.204313953186930242e-01,8.518544060723152178e-01,8.716143216813324601e-01,8.764295622837086075e-01,9.023514551124346417e-01,9.046571115823336395e-01,9.046925126418617902e-01,9.066191097191611536e-01,9.074225533648099251e-01,9.089766844707850568e-01,9.260744684244951452e-01,9.376682715477251406e-01,9.423302805914031133e-01,9.432079868654907884e-01,9.515600946000919436e-01,9.594071626590664481e-01,9.626760791588929722e-01,9.679816234581070100e-01,9.681145384905893714e-01,9.695910727839277543e-01,9.706239744304405725e-01,9.737586235150240688e-01,9.747278476592851071e-01,9.750931894022458746e-01,9.770653611893348467e-01,9.781952499509584120e-01,9.796101490200281869e-01,9.806150722554626276e-01,9.859157641547868778e-01,9.860217838381314381e-01,9.870297569944374017e-01,9.879368067064899783e-01,9.937331739651100726e-01,9.946989699753865377e-01,9.969725933298309029e-01,9.987310262116807502e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
1.938775510204081565e-01,1.318027210884353817e-01,7.397959183673469274e-02,2.803156182682562836e+00,4.421773622386520608e-01,4.799999999999999822e-01,2.484587623653925492e-01,5.544609921550759379e-01,0.000000000000000000e+00,3.182139590693926906e-02,1.112722367343251806e-01,1.479413792166905384e-01,1.503828828137948048e-01,2.642849235768078286e-01,3.910945337307212832e-01,4.100725974583472877e-01,4.350392112305245251e-01,4.685857109544817045e-01,5.332439717257768663e-01,5.457796896867675995e-01,5.488086000557769184e-01,5.635138187182603398e-01,6.021383336503285388e-01,6.346918960182200697e-01,6.498276681377787023e-01,6.523498166224290795e-01,7.072532125327509744e-01,7.201807168512457391e-01,7.567043073162229572e-01,7.713903539753445004e-01,7.888105632287220059e-01,8.216592373004435457e-01,8.232391324921461973e-01,8.320102198005424610e-01,8.323774621666752971e-01,8.562608598915415481e-01,8.585771346486393840e-01,8.599579342049729069e-01,8.666105339641256844e-01,8.710101505425599244e-01,8.758695604395780876e-01,8.809607233110475777e-01,8.912534485780523319e-01,8.957634140767879449e-01,9.137120663843660839e-01,9.183983324967547324e-01,9.235071935632748197e-01,9.465189362674523155e-01,9.498253789125679081e-01,9.578446382971417261e-01,9.695904974071893889e-01,9.739475973141991094e-01,9.740371520311404963e-01,9.886689913151710529e-01,9.905009935497485207e-01,9.911739517981835723e-01,9.927542255175071384e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
1.130952380952380959e-01,9.523809523809523281e-02,3.996598639455782587e-02,4.981113484224975352e+00,3.589297832171914893e-01,5.400000000000000355e-01,1.006200416246662149e-01,5.576440316865959312e-01,0.000000000000000000e+00,3.128197579674654172e-01,4.785346254692349199e-01,5.416307397105198929e-01,6.325006679808687915e-01,7.842603891794608373e-01,7.950359851461029637e-01,8.152874014168579597e-01,8.309221412423061226e-01,8.667042673391422980e-01,8.670534667050036060e-01,8.723047491648086016e-01,8.898814272871344855e-01,8.902409284802955680e-01,8.929466194798159062e-01,8.944167541578434966e-01,8.951521701770900341e-01,9.122728098529315766e-01,9.140847986442310891e-01,9.155349703693526076e-01,9.214380984316141721e-01,9.234266036616055606e-01,9.248800937803918210e-01,9.299083400714851511e-01,9.303412701202595780e-01,9.340389466707913479e-01,9.428838691286768325e-01,9.459378379355420918e-01,9.480740061745315250e-01,9.494388759268779232e-01,9.506292157410323185e-01,9.580679963406202315e-01,9.600137277276978853e-01,9.620160765885426013e-01,9.687430261754026439e-01,9.707484021489241055e-01,9.729158696397305350e-01,9.735053167569003296e-01,9.776899185787777391e-01,9.810270546359323163e-01,9.812903554001798367e-01,9.831030976342625127e-01,9.845893770469732464e-01,9.883755481446717672e-01,9.892295025895603278e-01,9.915070685704558962e-01,9.957245497706681547e-01,9.982625510372394873e-01,9.989108088917844075e-01,1.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,5.999999999999999778e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.799999999999999933e-01,2.000000000000000111e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.999999999999999889e-01,3.200000000000000067e-01,3.400000000000000244e-01,3.599999999999999867e-01,3.800000000000000044e-01,4.000000000000000222e-01,4.199999999999999845e-01,4.400000000000000022e-01,4.600000000000000200e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.200000000000000178e-01,5.400000000000000355e-01,5.600000000000000533e-01,5.799999999999999600e-01,5.999999999999999778e-01,6.199999999999999956e-01,6.400000000000000133e-01,6.600000000000000311e-01,6.800000000000000488e-01,6.999999999999999556e-01,7.199999999999999734e-01,7.399999999999999911e-01,7.600000000000000089e-01,7.800000000000000266e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.799999999999999822e-01,1.000000000000000000e+00
